"","X","ifm_peak_frequency","ifm_stop","ifm_peak_freq_resolution","ifm_rms","ifm_region_id","ifm_peak_amplitude","ifm_start","ifm_terminal_frequency","ifm_duration","cf_peak_frequency","cf_stop","cf_peak_freq_resolution","cf_rms","cf_region_id","cf_peak_amplitude","cf_start","cf_terminal_frequency","cf_duration","tfm_peak_frequency","tfm_stop","tfm_peak_freq_resolution","tfm_rms","tfm_region_id","tfm_peak_amplitude","tfm_start","tfm_terminal_frequency","tfm_duration","audio_file","terminal_frequency_threshold","video_annot_id","num_bats","X0","duration","peak_freq_resolution","ifm.cf_dbratio","tfm.cf_dbratio","ifm.peak_db","tfm.peak_db","tfm_dbrms","ifm_dbrms","cf_dbrms","cf.peak_db","multi_bat","annot_id","rechour"
"68",67,100220.264317181,0.002464,1096.49122807018,0.0190763789063178,"fm1",0.0469970703125,0.000648,90308.3700440529,1.816,103157.572041692,0.02856,76.6166104811523,0.0468981302098035,"cf1",0.103240966796875,0.002464,103080.931943593,26.096,100251.677852349,0.030944,836.120401337793,0.0225649344633655,"fm2",0.06341552734375,0.02856,96476.5100671141,2.384,"segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp",-10,"Aditya_2018-08-16_2324_68",1,NA,NA,NA,-4.55435849803987,-7.95967494270824,-23.8977650952896,-28.4056116705593,-33.2333056767228,-29.8279892320544,-25.2736307340145,-16.8578061439288,"FALSE","2018-08-16_2324_68","2018-08-16_2324"
"69",68,104910.714285714,0.001824,2212.38938053097,0.0108328602086096,"fm1",0.0250244140625,0.000928,100446.428571429,0.896,105980.366830276,0.017308,129.132231404959,0.0310794713933711,"cf1",0.0550537109375,0.001824,105851.20123999,15.484,90425.5319148936,0.018812,1322.75132275132,0.0291825957088904,"fm2",0.074981689453125,0.017308,85771.2765957447,1.504,"segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp",-10,"Aditya_2018-08-16_2324_69",1,NA,NA,NA,-6.60350941272864,-12.5536061123942,-25.3152501430883,-31.3799533989329,-38.3098854598084,-32.3597887601428,-25.7562793474142,-19.5702582451009,"FALSE","2018-08-16_2324_69","2018-08-16_2324"
"71",70,103632.478632479,0.001912,2118.64406779661,0.0209370877535208,"fm1",0.041290283203125,0.000976,98290.5982905983,0.936,105096.826250672,0.046528,44.8189315166726,0.0579576198984423,"cf1",0.1185302734375,0.001912,105051.999282769,44.616,103932.584269663,0.04724,2777.77777777778,0.0218342208615002,"fm2",0.0389404296875,0.046528,95505.6179775281,0.712,"segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp",-10,"Aditya_2018-08-16_2324_85",1,NA,NA,NA,1.61717751406259,-0.554861869350464,-16.6697095193007,-17.2640718791279,-24.6423129962678,-22.4702736128548,-24.0874511269174,-18.6791078533764,"FALSE","2018-08-16_2324_85","2018-08-16_2324"
"72",71,106617.647058824,0.001272,1824.81751824818,0.0346420726376883,"fm1",0.057769775390625,0.000184,98345.5882352941,1.088,108102.962455259,0.053796,38.0749314651234,0.130962193276076,"cf1",0.32818603515625,0.001272,108083.923539715,52.524,107594.936708861,0.054112,6250,0.0154318009029227,"fm2",0.024932861328125,0.053796,101265.82278481,0.316,"segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp",-10,"Aditya_2018-08-16_2324_88",1,NA,NA,NA,-7.6156591358457,-6.39022739462576,-18.6859408598686,-18.2851880468877,-25.0810106686716,-26.3064424098916,-18.6907832740459,-14.0922556763846,"FALSE","2018-08-16_2324_88","2018-08-16_2324"
"73",72,102189.781021898,0.001472,3623.1884057971,0.0056985290354742,"fm1",0.01275634765625,0.000924,100364.96350365,0.548,103915.904349222,0.026396,80.2310654685494,0.0349171278504486,"cf1",0.073699951171875,0.001472,103915.904349222,24.924,101162.790697674,0.028116,1157.40740740741,0.0152844302467553,"fm2",0.037384033203125,0.026396,97674.4186046512,1.72,"segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp",-10,"Aditya_2018-08-16_2324_90",1,NA,NA,NA,-8.32756890896562,-10.7466024288611,-18.8608613480332,-18.9191796122187,-27.7901722467021,-25.3711387268066,-17.043569817841,-10.8529122524628,"FALSE","2018-08-16_2324_90","2018-08-16_2324"
"74",73,104166.666666667,0.002132,1336.89839572193,0.0802563042596708,"fm1",0.1763916015625,0.000644,98118.2795698925,1.488,105911.983032874,0.01722,132.485426603074,0.130732807448781,"cf1",0.251495361328125,0.002132,105713.1495228,15.088,103950.103950104,0.019144,1037.34439834025,0.0559861663187636,"fm2",0.130645751953125,0.01722,94074.8440748441,1.924,"segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp",-10,"Aditya_2018-08-16_2324_91",1,NA,NA,NA,-15.4667676135523,-7.54754937445396,-34.789512076607,-26.5360527792,-32.5003907762323,-40.4196090153307,-24.9528414017783,-19.4849048855292,"FALSE","2018-08-16_2324_91","2018-08-16_2324"
"75",74,NA,NA,NA,NA,"",NA,NA,NA,NA,103033.980582524,0.01778,121.300339640951,0.0564864867286857,"cf1",0.107940673828125,0.0013,102791.262135922,16.48,87267.0807453416,0.021,620.347394540943,0.0547606171607212,"fm1",0.135345458984375,0.01778,86335.4037267081,3.22,"segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp",-10,"Aditya_2018-08-16_2324_94",1,NA,NA,NA,-12.8367857689067,-3.60410666936421,-32.03272165152,-22.2500221123063,-27.7037260320805,-36.936405131623,-24.0996193627163,-18.3902605738109,"FALSE","2018-08-16_2324_94","2018-08-16_2324"
"76",75,103837.471783296,0.003112,1126.12612612613,0.0156894211802247,"fm1",0.03094482421875,0.00134,93115.1241534989,1.772,104988.913525499,0.021152,110.815602836879,0.0376716825699296,"cf1",0.09161376953125,0.003112,104822.616407982,18.04,91891.8918918919,0.023372,899.280575539568,0.0269956121016559,"fm2",0.065185546875,0.021152,87387.3873873874,2.22,"segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp",-10,"Aditya_2018-08-16_2324_95",1,NA,NA,NA,-1.44517895195324,-6.14335303816941,-11.5126254427668,-16.0677958499729,-21.8345685702193,-17.1363944840031,-15.6912155320498,-10.7590993177336,"FALSE","2018-08-16_2324_95","2018-08-16_2324"
"28",27,102798.053527981,0.00202,1213.59223300971,0.0149830227091536,"fm1",0.032379150390625,0.000376,93673.9659367397,1.644,104180.752760874,0.019768,112.663361874718,0.0345565797072783,"cf1",0.067413330078125,0.00202,103955.37525355,17.748,104294.478527607,0.021072,1524.39024390244,0.0111905979070047,"fm2",0.022308349609375,0.019768,88957.055214724,1.304,"segment_matching_annotaudio_Aditya_2018-08-16_2324_117_hp",-10,"Aditya_2018-08-16_2324_117",1,NA,NA,NA,-11.6361648561966,-2.08405163245892,-35.2373375213362,-24.4284968172879,-31.6339376990006,-41.1860509227383,-29.5498860665416,-23.7007232322105,"FALSE","2018-08-16_2324_117","2018-08-16_2324"
"29",28,100974.930362117,0.00252,1388.88888888889,0.00826176281947426,"fm1",0.017181396484375,0.001084,95403.8997214485,1.436,102528.08988764,0.035272,61.050061050061,0.0234971514210152,"cf1",0.047760009765625,0.00252,102405.959941378,32.752,98666.6666666667,0.036772,1329.78723404255,0.0151824360857508,"fm2",0.041473388671875,0.035272,92666.6666666667,1.5,"segment_matching_annotaudio_Aditya_2018-08-16_2324_128_hp",-10,"Aditya_2018-08-16_2324_128",1,NA,NA,NA,-7.22689793819003,-8.11658972657887,-35.2834166195275,-35.5175518101925,-43.1651094882275,-42.2754176998386,-35.0485197616486,-26.2103282521115,"FALSE","2018-08-16_2324_128","2018-08-16_2324"
"31",30,103881.278538813,0.001908,2272.72727272727,0.0146033357691271,"fm1",0.026397705078125,0.001032,98173.5159817352,0.876,105316.973415133,0.017556,127.746550843127,0.0346604963662473,"cf1",0.069549560546875,0.001908,105253.067484663,15.648,103571.428571429,0.018396,2358.49056603774,0.0194059946852045,"fm2",0.0435791015625,0.017556,98809.5238095238,0.84,"segment_matching_annotaudio_Aditya_2018-08-16_2324_143_hp",-10,"Aditya_2018-08-16_2324_143",1,NA,NA,NA,-8.99133487928903,-4.60520748860016,-28.1174277611066,-23.4408268231172,-28.4043340146647,-32.7904614053536,-23.7991265260645,-17.5113038608683,"FALSE","2018-08-16_2324_143","2018-08-16_2324"
"33",32,98977.6951672863,0.0032,925.925925925926,0.0509822266669628,"fm1",0.115997314453125,0.001048,90148.6988847584,2.152,107681.121099947,0.033456,66.0851176315094,0.0782769313552098,"cf1",0.164337158203125,0.0032,107317.556848228,30.256,104964.114832536,0.0368,596.658711217184,0.0530739489751224,"fm2",0.136871337890625,0.033456,88217.7033492823,3.344,"segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp",-10,"Aditya_2018-08-16_2324_154",1,NA,NA,NA,-6.14812458389602,-8.50287345856964,-20.0499770997445,-23.2345199474154,-29.7075227192451,-27.3527738445715,-21.2046492606755,-15.2373375213362,"FALSE","2018-08-16_2324_154","2018-08-16_2324"
"34",33,94132.0293398533,0.00244,1219.51219512195,0.01367525149951,"fm1",0.038970947265625,0.000804,93520.782396088,1.636,107531.294890211,0.021932,102.585145670907,0.0624510263072415,"cf1",0.147491455078125,0.00244,107326.082495383,19.492,106135.986733002,0.024344,827.814569536424,0.0219766114897624,"fm2",0.0523681640625,0.021932,92039.8009950249,2.412,"segment_matching_annotaudio_Aditya_2018-08-16_2324_156_hp",-10,"Aditya_2018-08-16_2324_156",1,NA,NA,NA,-6.8149629946798,-1.47474746432827,-35.0404388279356,-28.8346316922719,-35.8653292705542,-41.2055448009057,-34.3905818062259,-27.4050705769107,"FALSE","2018-08-16_2324_156","2018-08-16_2324"
"35",34,93641.1149825784,0.003004,868.055555555556,0.0273189348409695,"fm1",0.062652587890625,0.000708,89721.2543554007,2.296,107705.973795248,0.021016,111.01243339254,0.0485365112754677,"cf1",0.08935546875,0.003004,107428.38107928,18.012,107553.956834532,0.023796,718.390804597701,0.0276191180591431,"fm2",0.0860595703125,0.021016,85251.7985611511,2.78,"segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp",-10,"Aditya_2018-08-16_2324_159",1,NA,NA,NA,-7.25862626364191,-9.79354919397281,-29.7946910211675,-33.0306511600371,-39.0229341751064,-36.4880112447755,-29.2293849811336,-23.4250843817657,"FALSE","2018-08-16_2324_159","2018-08-16_2324"
"36",35,101598.173515982,0.001272,2272.72727272727,0.00355831636129626,"fm1",0.00732421875,0.000396,97031.9634703196,0.876,106019.151846785,0.015892,136.761487964989,0.0126500674834201,"cf1",0.026214599609375,0.001272,105745.554035568,14.62,93047.0347648262,0.017848,1020.40816326531,0.0137711021413485,"fm2",0.039794921875,0.015892,89979.5501022495,1.956,"segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp",-10,"Aditya_2018-08-16_2324_165",1,NA,NA,NA,-9.07884985177787,-3.79347508116418,-35.2988308021674,-27.6446095645445,-36.3731707694486,-41.6585455400623,-32.5796956882844,-26.418711861545,"FALSE","2018-08-16_2324_165","2018-08-16_2324"
"37",36,NA,NA,NA,NA,"",NA,NA,NA,NA,106300.870053326,0.014884,140.291806958474,0.0315975156144971,"cf1",0.06982421875,0.000632,106160.538871737,14.252,104613.733905579,0.016748,1068.37606837607,0.0287485323169465,"fm1",0.06256103515625,0.014884,90665.2360515022,1.864,"segment_matching_annotaudio_Aditya_2018-08-16_2324_179_hp",-10,"Aditya_2018-08-16_2324_179",1,NA,NA,NA,-8.69688047495778,-7.07655949876451,-31.7718645202005,-29.5207163156716,-38.2731328834828,-39.8934538596761,-31.1965733847183,-25.3741045047175,"FALSE","2018-08-16_2324_179","2018-08-16_2324"
"38",37,NA,NA,NA,NA,"",NA,NA,NA,NA,106248.017760863,0.01318,158.52885225111,0.0674987798335513,"cf1",0.1375732421875,0.000568,106168.728195369,12.612,105300.859598854,0.014576,1428.57142857143,0.0254123755700114,"fm1",0.05511474609375,0.01318,89541.547277937,1.396,"segment_matching_annotaudio_Aditya_2018-08-16_2324_180_hp",-10,"Aditya_2018-08-16_2324_180",1,NA,NA,NA,-12.4264105250769,-4.48993292501719,-42.0430034175693,-30.6545309458235,-39.8938871365387,-47.8303647365983,-35.4039542115215,-28.4616047066119,"FALSE","2018-08-16_2324_180","2018-08-16_2324"
"39",38,102484.472049689,0.001448,1543.20987654321,0.00595916624917391,"fm1",0.013275146484375,0.00016,94720.49689441,1.288,104868.110658374,0.0201,107.204116638079,0.0139207875881282,"cf1",0.03167724609375,0.001448,104814.497104868,18.652,104005.167958656,0.021648,1288.65979381443,0.00583973590706782,"fm2",0.0142822265625,0.0201,93669.2506459948,1.548,"segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp",-10,"Aditya_2018-08-16_2324_182",2,NA,NA,NA,-7.50765413943844,-5.03797739533394,-31.5686765498981,-27.2144345503912,-34.2412818379441,-36.7109585820486,-29.2033044426102,-23.1541121955868,"TRUE","2018-08-16_2324_182","2018-08-16_2324"
"40",39,NA,NA,NA,NA,"",NA,NA,NA,NA,105382.087099425,0.015184,136.911281489595,0.0133683941029174,"cf1",0.02691650390625,0.00058,105245.138318269,14.604,102216.748768473,0.015996,2450.98039215686,0.00966802528601326,"fm1",0.019134521484375,0.015184,96059.1133004926,0.812,"segment_matching_annotaudio_Aditya_2018-08-16_2324_196_hp",-10,"Aditya_2018-08-16_2324_196",1,NA,NA,NA,NA,-1.9675263263744,NA,-29.2320701621493,-37.3432829636879,NA,-35.3757566373135,-28.3153858770094,"FALSE","2018-08-16_2324_196","2018-08-16_2324"
"41",40,NA,NA,NA,NA,"",NA,NA,NA,NA,106620.298815044,0.04076,51.5145270966413,0.0526111331615655,"cf1",0.1063232421875,0.00194,106414.219474498,38.82,98021.582733813,0.041872,1785.71428571429,0.0216721877785516,"fm1",0.048187255859375,0.04076,95323.7410071943,1.112,"segment_matching_annotaudio_Aditya_2018-08-16_2324_198_hp",-10,"Aditya_2018-08-16_2324_198",1,NA,NA,NA,-12.3831058440334,-10.1884876780059,-33.3452163593664,-30.6454972584381,-37.3913851437858,-39.5860033098134,-27.20289746578,-21.362736522723,"FALSE","2018-08-16_2324_198","2018-08-16_2324"
"43",42,105828.220858896,0.00136,3048.78048780488,0.0138385549871432,"fm1",0.027984619140625,0.000708,99693.2515337423,0.652,106206.554121152,0.0215,99.2851469420175,0.0291423830277776,"cf1",0.062469482421875,0.00136,106007.944389275,20.14,103316.326530612,0.022284,2525.25252525253,0.00967159299639631,"fm2",0.02001953125,0.0215,100765.306122449,0.784,"segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp",-10,"Aditya_2018-08-16_2324_202",1,NA,NA,NA,-13.19208515501,-9.07157698473284,-28.1851807539261,-25.6186530289406,-33.1607853872442,-37.2812935575213,-24.0892084025113,-16.6246627964168,"FALSE","2018-08-16_2324_202","2018-08-16_2324"
"44",43,102707.006369427,0.0035,793.650793650794,0.0337430802792715,"fm1",0.073638916015625,0.000988,90366.2420382166,2.512,104347.237269772,0.018268,135.354629128316,0.0631297939540494,"cf1",0.1307373046875,0.0035,104144.095341278,14.768,92134.8314606742,0.021828,560.538116591928,0.0375061474864014,"fm2",0.091949462890625,0.018268,88202.2471910112,3.56,"segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp",-10,"Aditya_2018-08-16_2324_207",2,NA,NA,NA,-4.99209588896757,-4.89717500571124,-24.0612197117825,-21.3040165328071,-31.1758038708051,-31.2707247540615,-26.2786288650939,-20.9775772514673,"TRUE","2018-08-16_2324_207","2018-08-16_2324"
"45",44,97415.5069582505,0.002684,992.063492063492,0.0311445144216672,"fm1",0.079315185546875,0.000672,92445.3280318091,2.012,104533.333333333,0.017684,133.262260127932,0.0747186741800614,"cf1",0.15155029296875,0.002684,104333.333333333,15,104082.998661312,0.020672,668.449197860963,0.0259661991876794,"fm2",0.074371337890625,0.017684,90361.4457831325,2.988,"segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp",-10,"Aditya_2018-08-16_2324_208",2,NA,NA,NA,-11.016965695645,0.737517143601248,-42.7047738649622,-28.0034468712763,-37.2206260100374,-48.9751088492836,-37.9581431536387,-31.6291354225695,"TRUE","2018-08-16_2324_208","2018-08-16_2324"
"46",45,105432.780847145,0.00276,919.117647058824,0.0365283267876892,"fm1",0.08099365234375,0.000588,89318.6003683241,2.172,107490.079365079,0.02292,99.1669972233241,0.0617239625195436,"cf1",0.13623046875,0.00276,107142.857142857,20.16,105978.260869565,0.02476,1082.25108225108,0.0249524691726542,"fm2",0.060333251953125,0.02292,88043.4782608696,1.84,"segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp",-10,"Aditya_2018-08-16_2324_211",1,NA,NA,NA,-9.21823591752947,-9.73130333331895,-13.9471213162616,-16.1934344426224,-20.6867037473814,-20.1736363315919,-10.9554004140625,-5.43088329484393,"FALSE","2018-08-16_2324_211","2018-08-16_2324"
"47",46,103429.203539823,0.002688,1101.32158590308,0.0216993792952809,"fm1",0.05743408203125,0.00088,100110.619469027,1.808,106192.990878541,0.044348,48.0030721966206,0.0513408453697567,"cf1",0.123565673828125,0.002688,105880.940950552,41.66,102810.650887574,0.0457,1470.58823529412,0.00922830828113718,"fm2",0.02117919921875,0.044348,92455.6213017752,1.352,"segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp",-10,"Aditya_2018-08-16_2324_212",1,NA,NA,NA,NA,-0.820745186793265,NA,-24.0739214780793,-30.8276864441281,NA,-30.0069412573349,-23.1198782967746,"FALSE","2018-08-16_2324_212","2018-08-16_2324"
"48",47,103960.396039604,0.001468,1644.73684210526,0.0282599730077978,"fm1",0.057861328125,0.000256,100660.066006601,1.212,106412.319007125,0.018872,114.889705882353,0.0515926592773595,"cf1",0.099212646484375,0.001468,106297.402895886,17.404,100484.261501211,0.020524,1207.72946859903,0.0512117979181462,"fm2",0.11785888671875,0.018872,94430.9927360775,1.652,"segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp",-10,"Aditya_2018-08-16_2324_218",3,NA,NA,NA,NA,-8.48501314121874,NA,-25.1746437796446,-31.8990946968487,NA,-23.4140815556299,-17.229320551713,"TRUE","2018-08-16_2324_218","2018-08-16_2324"
"49",48,106088.560885609,0.001976,1838.23529411765,0.0246000497889937,"fm1",0.0478515625,0.000892,98708.4870848708,1.084,106105.112734201,0.027168,79.3650793650794,0.0564067593994074,"cf1",0.105224609375,0.001976,105946.332168943,25.192,99734.0425531915,0.02792,2631.57894736842,0.0254028334080309,"fm2",0.047821044921875,0.027168,97074.4680851064,0.752,"segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp",-10,"Aditya_2018-08-16_2324_219",2,NA,NA,NA,-7.36956610446908,-7.54541199046793,-37.5392135601016,-36.9040816377119,-44.672135854658,-44.4962899686591,-37.1267238641901,-29.9850516289456,"TRUE","2018-08-16_2324_219","2018-08-16_2324"
"51",50,101083.032490975,0.003148,899.280575539568,0.0835127494974723,"fm1",0.211395263671875,0.000932,91155.2346570397,2.216,104278.386570296,0.020304,116.550116550117,0.198486836596836,"cf1",0.362152099609375,0.003148,104278.386570296,17.156,101529.902642559,0.02318,694.444444444444,0.0870662034356091,"fm2",0.2000732421875,0.020304,87969.4019471488,2.876,"segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp",-10,"Aditya_2018-08-16_2324_223",2,NA,NA,NA,-7.92838890492515,-2.7219196522336,-36.6841739516826,-30.7819991191289,-37.920223913213,-43.1266931659045,-35.1983042609793,-28.9601418436667,"TRUE","2018-08-16_2324_223","2018-08-16_2324"
"53",52,100110.619469027,0.002724,1101.32158590308,0.0252499067373284,"fm1",0.06964111328125,0.000916,97345.1327433628,1.808,102993.697478992,0.021764,104.997900041999,0.0745107655768997,"cf1",0.14117431640625,0.002724,102731.092436975,19.04,103075.170842825,0.02352,1136.36363636364,0.0237699201204126,"fm2",0.067047119140625,0.021764,97949.8861047836,1.756,"segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp",-10,"Aditya_2018-08-16_2324_236",1,NA,NA,NA,NA,-7.70349801877156,NA,-26.3413560990285,-33.2819449003288,NA,-25.5784468815572,-19.4674357724818,"FALSE","2018-08-16_2324_236","2018-08-16_2324"
"54",53,104508.196721311,0.001276,2032.52032520325,0.0240996403802773,"fm1",0.054229736328125,3e-04,101434.426229508,0.976,107008.424448826,0.023592,89.6057347670251,0.0515449393118019,"cf1",0.105072021484375,0.001276,106829.180856784,22.316,104395.604395604,0.02432,2717.39130434783,0.0121480263987919,"fm2",0.0269775390625,0.023592,103021.978021978,0.728,"segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp",-10,"Aditya_2018-08-16_2324_248",1,NA,NA,NA,-6.53897303079191,-8.17095335419578,-17.6436704760859,-18.4432773587852,-25.6590990793391,-24.0271187559352,-17.4881457251433,-12.0369597046112,"FALSE","2018-08-16_2324_248","2018-08-16_2324"
"55",54,106194.690265487,0.001432,1470.58823529412,0.0752465026516802,"fm1",0.146728515625,7.6e-05,94395.2802359882,1.356,107182.861943433,0.015716,139.977603583427,0.0624636622916943,"cf1",0.116424560546875,0.001432,107182.861943433,14.284,106349.206349206,0.016976,1582.27848101266,0.0585982100489768,"fm2",0.13702392578125,0.015716,92063.4920634921,1.26,"segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp",-10,"Aditya_2018-08-16_2324_255",1,NA,NA,NA,-6.4686863644924,-9.58054099746436,-31.0616119857939,-33.9709219116812,-40.2900397581202,-37.1781851251482,-30.7094987606558,-24.0866418459442,"FALSE","2018-08-16_2324_255","2018-08-16_2324"
"56",55,105263.157894737,0.002224,1633.98692810457,0.0483813385317265,"fm1",0.1163330078125,0.001008,103618.421052632,1.216,107357.190486775,0.02022,111.111111111111,0.116268169824798,"cf1",0.197418212890625,0.002224,107246.054678818,17.996,104385.964912281,0.02136,1748.25174825175,0.0557120919945695,"fm2",0.121826171875,0.02022,103508.771929825,1.14,"segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp",-10,"Aditya_2018-08-16_2324_256",1,NA,NA,NA,-5.4409929336335,-4.52263829563741,-22.6578522610186,-20.7290160657272,-28.5179508584537,-29.4363054964498,-23.9953125628163,-17.672009455998,"FALSE","2018-08-16_2324_256","2018-08-16_2324"
"58",57,104007.633587786,0.001864,1893.93939393939,0.0142291757459599,"fm1",0.0250244140625,0.000816,94465.6488549618,1.048,106860.211580392,0.051396,40.374677002584,0.0623762169692912,"cf1",0.120361328125,0.001864,106799.64467415,49.532,102343.75,0.052676,1552.7950310559,0.041192077735363,"fm2",0.077178955078125,0.051396,94531.25,1.28,"segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp",-10,"Aditya_2018-08-16_2324_260",1,NA,NA,NA,-4.55648038898827,-7.86680542318456,-21.830980328626,-24.3888653129209,-32.0577294457018,-28.7474044115055,-24.1909240225173,-17.3145149806039,"FALSE","2018-08-16_2324_260","2018-08-16_2324"
"60",59,NA,NA,NA,NA,"",NA,NA,NA,NA,106258.544736442,0.027544,75.9416767922236,0.0356152977996082,"cf1",0.070556640625,0.001212,106106.638310801,26.332,103143.418467583,0.02958,980.392156862745,0.00787764780390605,"fm1",0.01971435546875,0.027544,90864.4400785855,2.036,"segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp",-10,"Aditya_2018-08-16_2324_280",1,NA,NA,NA,-5.22832341800753,-0.064357810127391,-24.7522320391534,-18.5727533103268,-25.812599538097,-30.9765651459771,-25.7482417279696,-20.0686593092718,"FALSE","2018-08-16_2324_280","2018-08-16_2324"
"61",60,100313.479623824,0.001464,1562.5,0.00686343667160202,"fm1",0.0157470703125,0.000188,94827.5862068966,1.276,103439.153439153,0.016584,132.205182443152,0.019580073130695,"cf1",0.037841796875,0.001464,103306.878306878,15.12,102247.191011236,0.018364,1121.07623318386,0.00761259562068677,"fm2",0.02105712890625,0.016584,98314.6067415731,1.78,"segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp",-10,"Aditya_2018-08-16_2324_285",1,NA,NA,NA,-7.20790327771955,-6.92897979715876,-26.402077532226,-26.4076187698226,-31.9023567976453,-32.1812802782061,-24.9733770004866,-19.5576535561409,"FALSE","2018-08-16_2324_285","2018-08-16_2324"
"62",61,107902.73556231,0.001708,NA,0.033767596905335,"fm1",0.069427490234375,0.000392,94984.802431611,NA,109316.875211363,0.025364,NA,0.0864811117645974,"cf1",0.168365478515625,0.001708,109274.602637809,NA,106382.978723404,0.02668,NA,0.0525904282111599,"fm2",0.12420654296875,0.025364,104103.343465046,NA,"segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp",-10,"Aditya_2018-08-16_2324_287",1,NA,0.001316,1515.15151515152,-7.46049765873941,-6.80228188014372,-19.8055101424889,-20.0153878166947,-25.1736523560816,-25.8318681346773,-18.3713704759379,-13.2143783549155,"FALSE","2018-08-16_2324_287","2018-08-16_2324"
"77",76,100446.428571429,0.001604,2212.38938053097,0.00968846895482715,"fm1",0.02374267578125,0.000708,95982.1428571429,0.896,101907.499346747,0.016912,130.616509926855,0.0315261496982803,"cf1",0.064453125,0.001604,101907.499346747,15.308,103058.510638298,0.018416,1322.75132275132,0.0151628010675284,"fm2",0.038177490234375,0.016912,95079.7872340426,1.504,"segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp",-10,"Aditya_2018-08-17_01_10",1,NA,NA,NA,NA,4.18425073807395,NA,-16.789767706351,-24.3207321985197,NA,-28.5049829365937,-22.1713852982119,"FALSE","2018-08-17_01_10","2018-08-17_01"
"78",77,104301.075268817,0.0027,1072.96137339056,0.0327221665247411,"fm1",0.0692138671875,0.00084,94623.6559139785,1.86,108998.14471243,0.015636,154.51174289246,0.0476528256629158,"cf1",0.091156005859375,0.0027,108766.233766234,12.936,107017.543859649,0.017916,874.125874125874,0.0372242501662313,"fm2",0.090423583984375,0.015636,92982.4561403509,2.28,"segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp",-10,"Aditya_2018-08-17_01_13",1,NA,NA,NA,NA,-13.1048003945957,NA,-34.1043483392927,-42.0720687930542,NA,-28.9672683984585,-23.0292421042245,"FALSE","2018-08-17_01_13","2018-08-17_01"
"79",78,NA,NA,NA,NA,"",NA,NA,NA,NA,103554.289142172,0.013336,149.880095923261,0.0150473189722611,"cf1",0.035003662109375,0,103404.319136173,13.336,96153.8461538462,0.015,1196.17224880383,0.00567289477696494,"fm1",0.01287841796875,0.013336,90144.2307692308,1.664,"segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp",-10,"Aditya_2018-08-17_01_26",1,NA,NA,NA,-9.10545357411044,-8.20563097513329,-36.0560046666501,-33.5320168844493,-42.3693447843221,-43.2691673832992,-34.1637138091888,-28.4405649959497,"FALSE","2018-08-17_01_26","2018-08-17_01"
"80",79,NA,NA,NA,NA,"",NA,NA,NA,NA,104931.794333683,0.011524,174.825174825175,0.01586430852448,"cf1",0.0352783203125,8.8e-05,104669.464847849,11.436,104604.200323102,0.014,806.451612903226,0.0156414664708708,"fm1",0.0423583984375,0.011524,88045.2342487884,2.476,"segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp",-10,"Aditya_2018-08-17_01_28",1,NA,NA,NA,-8.16842218445885,-4.32029114139036,-23.1693706793317,-18.11711051469,-25.5818658596439,-29.4299969027124,-21.2615747182535,-15.4749390200396,"FALSE","2018-08-17_01_28","2018-08-17_01"
